estacion_nombre,fecha,temperatura_inst,temperatura_max,temperatura_min,humedad_inst,precipitacion_hora,precipitacion_dia,nivel_inst_m,nivel_med_m,bateria_v
Orcopampa,2026-01-10 18:00:00,16.6,18.4,16.0,66.1,0.0,8.9,,,12.39
Orcopampa,2026-01-10 19:00:00,12.8,13.4,11.4,74.9,1.3,10.2,,,12.43
Orcopampa,2026-01-10 20:00:00,8.6,9.2,6.8,84.7,1.5,11.7,,,12.39
Orcopampa,2026-01-10 21:00:00,5.9,7.2,4.4,89.4,0.0,11.7,,,12.41
Orcopampa,2026-01-10 22:00:00,2.1,2.7,0.6,92.6,0.0,11.7,,,12.39
Orcopampa,2026-01-10 23:00:00,-1.3,0.5,-3.2,91.3,0.0,11.7,,,12.38
Orcopampa,2026-01-11 00:00:00,-4.2,-3.5,-5.0,90.9,0.0,0.0,,,12.43
Orcopampa,2026-01-11 01:00:00,-7.3,-6.0,-8.7,96.7,0.0,0.0,,,12.42
Orcopampa,2026-01-11 02:00:00,-10.0,-9.2,-11.1,95.9,0.0,0.0,,,12.36
Orcopampa,2026-01-11 03:00:00,-7.8,-6.6,-9.4,98.0,0.0,0.0,,,12.39
Orcopampa,2026-01-11 04:00:00,-8.7,-7.8,-9.3,98.0,0.0,0.0,,,12.39
Orcopampa,2026-01-11 05:00:00,-7.3,-6.6,-8.2,93.8,0.0,0.0,,,12.37
Orcopampa,2026-01-11 06:00:00,-5.5,-4.0,-6.7,91.0,0.0,0.0,,,12.37
Orcopampa,2026-01-11 07:00:00,-1.9,-0.1,-2.8,93.7,0.0,0.0,,,12.69
Orcopampa,2026-01-11 08:00:00,0.8,2.5,-0.7,93.8,0.0,0.0,,,12.87
Orcopampa,2026-01-11 09:00:00,5.3,6.5,3.9,87.9,0.0,0.0,,,13.12
Orcopampa,2026-01-11 10:00:00,9.2,10.9,8.3,81.7,0.0,0.0,,,13.22
Orcopampa,2026-01-11 11:00:00,12.4,13.8,11.8,79.6,0.0,0.0,,,13.34
Orcopampa,2026-01-11 12:00:00,16.1,17.9,15.0,64.7,0.0,0.0,,,13.43
Orcopampa,2026-01-11 13:00:00,16.4,17.5,15.7,64.3,2.9,2.9,,,13.39
Orcopampa,2026-01-11 14:00:00,18.5,19.5,17.1,61.4,4.1,7.0,,,13.3
Orcopampa,2026-01-11 15:00:00,17.7,18.7,17.1,57.6,0.0,7.0,,,13.08
Orcopampa,2026-01-11 16:00:00,17.7,19.4,16.1,65.3,0.0,7.0,,,12.86
Orcopampa,2026-01-11 17:00:00,17.8,19.7,16.5,65.3,1.2,8.2,,,12.7
Orcopampa,2026-01-11 18:00:00,15.4,16.3,14.7,65.3,0.0,8.2,,,12.45
Orcopampa,2026-01-11 19:00:00,12.0,13.9,10.5,81.0,0.0,8.2,,,12.41
Orcopampa,2026-01-11 20:00:00,9.3,10.4,7.6,85.1,2.6,10.8,,,12.39
Orcopampa,2026-01-11 21:00:00,5.9,7.7,4.9,87.8,0.0,10.8,,,12.41
Orcopampa,2026-01-11 22:00:00,2.0,3.4,0.8,90.6,0.0,10.8,,,12.42
Orcopampa,2026-01-11 23:00:00,-1.2,0.3,-2.4,93.5,0.0,10.8,,,12.38
Orcopampa,2026-01-12 00:00:00,-4.7,-2.8,-5.5,96.0,0.0,0.0,,,12.42
Orcopampa,2026-01-12 01:00:00,-6.4,-5.9,-8.1,93.6,0.0,0.0,,,12.37
Orcopampa,2026-01-12 02:00:00,-8.4,-7.0,-8.9,98.0,0.0,0.0,,,12.42
Orcopampa,2026-01-12 03:00:00,-7.9,-6.0,-9.1,98.0,0.0,0.0,,,12.38
Orcopampa,2026-01-12 04:00:00,-6.2,-4.7,-7.3,95.1,0.0,0.0,,,12.44
Orcopampa,2026-01-12 05:00:00,-6.1,-4.7,-8.1,98.0,0.0,0.0,,,12.35
Orcopampa,2026-01-12 06:00:00,-6.2,-4.8,-7.6,97.0,0.0,0.0,,,12.41
Orcopampa,2026-01-12 07:00:00,-0.8,0.1,-2.7,89.5,0.0,0.0,,,12.62
Orcopampa,2026-01-12 08:00:00,2.1,3.5,1.6,90.8,0.0,0.0,,,12.87
Orcopampa,2026-01-12 09:00:00,4.7,5.4,3.3,90.0,0.0,0.0,,,13.11
Orcopampa,2026-01-12 10:00:00,8.6,10.3,7.8,78.0,0.0,0.0,,,13.3
Orcopampa,2026-01-12 11:00:00,12.8,13.5,11.6,80.3,0.0,0.0,,,13.37
Orcopampa,2026-01-12 12:00:00,15.8,17.6,15.2,61.8,0.0,0.0,,,13.39
Orcopampa,2026-01-12 13:00:00,16.6,18.6,14.7,63.8,0.0,0.0,,,13.34
Orcopampa,2026-01-12 14:00:00,19.4,21.2,17.8,60.2,0.0,0.0,,,13.28
Orcopampa,2026-01-12 15:00:00,20.2,21.5,19.1,59.1,0.0,0.0,,,13.11
Orcopampa,2026-01-12 16:00:00,19.2,20.8,18.2,61.1,0.0,0.0,,,12.88
Orcopampa,2026-01-12 17:00:00,16.2,17.9,15.1,61.7,1.7,1.7,,,12.68
Orcopampa,2026-01-12 18:00:00,16.0,17.9,15.1,62.0,0.0,1.7,,,12.43
Orcopampa,2026-01-12 19:00:00,11.3,12.9,9.7,80.9,0.0,1.7,,,12.44
Orcopampa,2026-01-12 20:00:00,8.7,10.7,8.1,77.1,0.0,1.7,,,12.42
Orcopampa,2026-01-12 21:00:00,5.4,6.3,4.7,87.2,0.0,1.7,,,12.41
Orcopampa,2026-01-12 22:00:00,1.4,2.5,0.6,87.1,0.0,1.7,,,12.35
Orcopampa,2026-01-12 23:00:00,-1.0,0.1,-2.4,91.5,0.0,1.7,,,12.42
Orcopampa,2026-01-13 00:00:00,-4.8,-4.3,-6.6,98.0,0.0,0.0,,,12.43
Orcopampa,2026-01-13 01:00:00,-7.3,-6.4,-8.2,96.4,0.0,0.0,,,12.36
Orcopampa,2026-01-13 02:00:00,-9.6,-8.4,-11.2,98.0,0.0,0.0,,,12.43
Orcopampa,2026-01-13 03:00:00,-8.8,-7.6,-10.5,98.0,0.0,0.0,,,12.42
Orcopampa,2026-01-13 04:00:00,-7.7,-6.8,-9.4,98.0,0.0,0.0,,,12.43
Orcopampa,2026-01-13 05:00:00,-8.2,-6.6,-9.9,98.0,0.0,0.0,,,12.43
Orcopampa,2026-01-13 06:00:00,-3.6,-2.5,-4.8,98.0,0.0,0.0,,,12.45
Orcopampa,2026-01-13 07:00:00,-1.7,-0.9,-2.8,97.4,0.0,0.0,,,12.69
Orcopampa,2026-01-13 08:00:00,1.3,3.2,0.4,93.5,0.0,0.0,,,12.89
Orcopampa,2026-01-13 09:00:00,5.3,6.9,3.7,86.6,0.0,0.0,,,13.08
Orcopampa,2026-01-13 10:00:00,8.8,10.1,7.9,77.4,0.0,0.0,,,13.3
Orcopampa,2026-01-13 11:00:00,11.8,13.7,11.2,81.6,0.0,0.0,,,13.33
Orcopampa,2026-01-13 12:00:00,16.0,17.1,14.5,66.6,0.0,0.0,,,13.35
Orcopampa,2026-01-13 13:00:00,16.3,16.9,14.6,64.7,0.0,0.0,,,13.4
Orcopampa,2026-01-13 14:00:00,18.5,19.8,17.6,59.7,0.0,0.0,,,13.32
Orcopampa,2026-01-13 15:00:00,18.9,20.0,18.0,59.8,0.0,0.0,,,13.09
Orcopampa,2026-01-13 16:00:00,18.4,19.3,17.3,58.0,0.0,0.0,,,12.93
Orcopampa,2026-01-13 17:00:00,17.5,18.3,16.7,61.5,0.0,0.0,,,12.66
Orcopampa,2026-01-13 18:00:00,15.2,16.5,14.2,68.7,0.0,0.0,,,12.45
Orcopampa,2026-01-13 19:00:00,12.1,12.9,11.0,80.2,0.0,0.0,,,12.37
Orcopampa,2026-01-13 20:00:00,8.6,10.1,6.9,85.8,0.0,0.0,,,12.36
Orcopampa,2026-01-13 21:00:00,5.8,7.6,5.0,83.4,0.0,0.0,,,12.41
Orcopampa,2026-01-13 22:00:00,1.0,1.7,-0.3,89.8,0.0,0.0,,,12.43
Orcopampa,2026-01-13 23:00:00,-2.0,-0.5,-3.9,89.1,0.0,0.0,,,12.45
Orcopampa,2026-01-14 00:00:00,-4.0,-3.3,-5.2,92.5,0.0,0.0,,,12.38
Orcopampa,2026-01-14 01:00:00,-6.7,-5.9,-8.0,98.0,0.0,0.0,,,12.43
Orcopampa,2026-01-14 02:00:00,-8.6,-8.1,-9.7,98.0,0.0,0.0,,,12.4
Orcopampa,2026-01-14 03:00:00,-11.0,-9.7,-12.0,97.1,0.0,0.0,,,12.44
Orcopampa,2026-01-14 04:00:00,-7.6,-5.7,-8.8,96.3,0.0,0.0,,,12.43
Orcopampa,2026-01-14 05:00:00,-6.6,-5.9,-7.6,98.0,0.0,0.0,,,12.44
Orcopampa,2026-01-14 06:00:00,-4.2,-2.7,-5.8,96.9,0.0,0.0,,,12.4
Orcopampa,2026-01-14 07:00:00,-2.4,-1.9,-3.9,95.5,0.0,0.0,,,12.69
Orcopampa,2026-01-14 08:00:00,1.8,3.2,1.2,87.5,0.0,0.0,,,12.88
Orcopampa,2026-01-14 09:00:00,5.0,5.6,3.1,82.6,0.0,0.0,,,13.16
Orcopampa,2026-01-14 10:00:00,8.8,9.3,8.1,85.8,0.0,0.0,,,13.24
Orcopampa,2026-01-14 11:00:00,13.0,14.3,11.1,74.6,0.0,0.0,,,13.33
Orcopampa,2026-01-14 12:00:00,16.0,17.5,14.3,64.2,0.0,0.0,,,13.41
Orcopampa,2026-01-14 13:00:00,17.6,18.2,16.6,57.5,0.0,0.0,,,13.37
Orcopampa,2026-01-14 14:00:00,18.2,18.9,17.3,61.8,0.0,0.0,,,13.26
Orcopampa,2026-01-14 15:00:00,20.6,22.0,19.1,61.2,3.5,3.5,,,13.13
Orcopampa,2026-01-14 16:00:00,18.1,18.7,16.5,57.4,4.0,7.5,,,12.86
Orcopampa,2026-01-14 17:00:00,16.2,17.2,15.6,64.3,0.0,7.5,,,12.66
Orcopampa,2026-01-14 18:00:00,14.6,15.9,12.9,62.8,0.0,7.5,,,12.36
Orcopampa,2026-01-14 19:00:00,12.7,13.7,11.9,74.0,0.8,8.3,,,12.39
Orcopampa,2026-01-14 20:00:00,9.2,10.2,8.4,77.1,0.0,8.3,,,12.42
Orcopampa,2026-01-14 21:00:00,4.8,5.3,3.0,84.0,0.0,8.3,,,12.42
Orcopampa,2026-01-14 22:00:00,0.6,1.4,-1.1,88.5,0.0,8.3,,,12.43
Orcopampa,2026-01-14 23:00:00,-2.5,-2.0,-3.3,89.7,0.0,8.3,,,12.42
Orcopampa,2026-01-15 00:00:00,-3.5,-2.9,-4.8,91.9,0.0,0.0,,,12.42
Orcopampa,2026-01-15 01:00:00,-6.7,-4.8,-7.3,98.0,0.0,0.0,,,12.38
Orcopampa,2026-01-15 02:00:00,-7.0,-5.9,-8.2,98.0,0.0,0.0,,,12.35
Orcopampa,2026-01-15 03:00:00,-8.0,-7.1,-9.5,98.0,0.0,0.0,,,12.42
Orcopampa,2026-01-15 04:00:00,-8.2,-6.2,-9.1,97.5,0.0,0.0,,,12.35
Orcopampa,2026-01-15 05:00:00,-6.3,-5.3,-8.2,94.0,0.0,0.0,,,12.4
Orcopampa,2026-01-15 06:00:00,-4.5,-3.2,-5.9,94.1,0.0,0.0,,,12.42
Orcopampa,2026-01-15 07:00:00,-1.9,-0.7,-3.4,93.0,0.0,0.0,,,12.65
Orcopampa,2026-01-15 08:00:00,1.8,3.3,0.0,90.2,0.0,0.0,,,12.89
Orcopampa,2026-01-15 09:00:00,5.3,7.1,4.6,89.4,0.0,0.0,,,13.07
Orcopampa,2026-01-15 10:00:00,9.7,10.8,8.5,84.3,0.0,0.0,,,13.3
Orcopampa,2026-01-15 11:00:00,11.6,12.5,10.6,76.4,0.0,0.0,,,13.33
Orcopampa,2026-01-15 12:00:00,14.4,15.8,13.3,65.3,0.0,0.0,,,13.39
Orcopampa,2026-01-15 13:00:00,19.1,20.8,18.3,63.6,0.0,0.0,,,13.37
Orcopampa,2026-01-15 14:00:00,20.5,21.6,19.7,62.3,0.0,0.0,,,13.22
Orcopampa,2026-01-15 15:00:00,19.8,20.8,17.8,61.2,0.0,0.0,,,13.1
Orcopampa,2026-01-15 16:00:00,19.4,20.1,17.8,57.5,1.5,1.5,,,12.89
Orcopampa,2026-01-15 17:00:00,17.6,19.2,16.6,65.4,0.0,1.5,,,12.65
Orcopampa,2026-01-15 18:00:00,13.9,15.1,12.0,62.4,3.1,4.6,,,12.41
Orcopampa,2026-01-15 19:00:00,11.9,13.3,11.1,78.8,0.0,4.6,,,12.41
Orcopampa,2026-01-15 20:00:00,8.7,10.4,7.0,80.5,0.0,4.6,,,12.43
Orcopampa,2026-01-15 21:00:00,5.7,7.1,4.1,81.3,0.0,4.6,,,12.37
Orcopampa,2026-01-15 22:00:00,1.9,3.5,0.6,88.1,0.0,4.6,,,12.43
Orcopampa,2026-01-15 23:00:00,-1.4,-0.3,-2.3,87.9,0.0,4.6,,,12.38
Orcopampa,2026-01-16 00:00:00,-4.9,-3.9,-6.3,92.3,0.0,0.0,,,12.38
Orcopampa,2026-01-16 01:00:00,-6.8,-5.3,-8.8,98.0,0.0,0.0,,,12.41
Orcopampa,2026-01-16 02:00:00,-9.4,-7.7,-10.1,95.2,0.0,0.0,,,12.44
Orcopampa,2026-01-16 03:00:00,-7.3,-5.8,-8.9,95.0,0.0,0.0,,,12.39
Orcopampa,2026-01-16 04:00:00,-9.8,-8.0,-10.8,98.0,0.0,0.0,,,12.36
Orcopampa,2026-01-16 05:00:00,-8.0,-6.9,-9.8,95.8,0.0,0.0,,,12.43
Orcopampa,2026-01-16 06:00:00,-4.5,-4.0,-6.4,98.0,0.0,0.0,,,12.37
Orcopampa,2026-01-16 07:00:00,-2.8,-2.2,-4.6,88.7,0.0,0.0,,,12.69
Orcopampa,2026-01-16 08:00:00,1.8,2.8,0.6,84.3,0.0,0.0,,,12.88
Orcopampa,2026-01-16 09:00:00,4.8,6.5,3.4,88.5,0.0,0.0,,,13.07
Orcopampa,2026-01-16 10:00:00,9.1,9.8,8.6,79.9,0.0,0.0,,,13.29
Orcopampa,2026-01-16 11:00:00,12.1,13.1,11.4,76.9,0.0,0.0,,,13.39
Orcopampa,2026-01-16 12:00:00,16.0,17.0,15.3,66.4,0.0,0.0,,,13.4
Orcopampa,2026-01-16 13:00:00,17.1,18.7,16.3,63.2,0.9,0.9,,,13.4
Orcopampa,2026-01-16 14:00:00,19.5,21.3,18.0,61.9,4.4,5.3,,,13.28
Orcopampa,2026-01-16 15:00:00,18.4,20.1,17.1,63.6,0.0,5.3,,,13.1
Orcopampa,2026-01-16 16:00:00,18.7,20.2,17.2,56.0,0.0,5.3,,,12.87
Orcopampa,2026-01-16 17:00:00,17.1,18.2,15.1,64.2,3.7,9.0,,,12.62
Orcopampa,2026-01-16 18:00:00,17.0,18.8,16.1,60.4,2.7,11.7,,,12.36
Orcopampa,2026-01-16 19:00:00,12.3,13.0,11.4,74.2,3.9,15.6,,,12.39
Orcopampa,2026-01-16 20:00:00,9.7,10.2,7.7,85.0,0.0,15.6,,,12.45
Orcopampa,2026-01-16 21:00:00,4.9,6.7,3.5,86.6,0.0,15.6,,,12.38
Orcopampa,2026-01-16 22:00:00,2.6,4.1,1.5,87.2,0.0,15.6,,,12.43
Orcopampa,2026-01-16 23:00:00,-2.6,-1.3,-3.8,90.0,0.0,15.6,,,12.36
Orcopampa,2026-01-17 00:00:00,-5.4,-4.0,-6.1,91.1,0.0,0.0,,,12.39
Orcopampa,2026-01-17 01:00:00,-6.9,-5.2,-7.8,98.0,0.0,0.0,,,12.37
Orcopampa,2026-01-17 02:00:00,-7.3,-6.3,-8.4,94.5,0.0,0.0,,,12.36
Orcopampa,2026-01-17 03:00:00,-8.7,-7.6,-9.4,98.0,0.0,0.0,,,12.43
Orcopampa,2026-01-17 04:00:00,-8.7,-7.8,-10.4,98.0,0.0,0.0,,,12.45
Orcopampa,2026-01-17 05:00:00,-6.9,-6.2,-8.0,97.9,0.0,0.0,,,12.42
Orcopampa,2026-01-17 06:00:00,-4.9,-3.2,-5.9,98.0,0.0,0.0,,,12.37
Orcopampa,2026-01-17 07:00:00,-1.7,-0.4,-3.6,94.3,0.0,0.0,,,12.65
Orcopampa,2026-01-17 08:00:00,1.1,3.0,-0.8,93.5,0.0,0.0,,,12.93
Orcopampa,2026-01-17 09:00:00,4.6,5.7,2.9,85.2,0.0,0.0,,,13.15
Orcopampa,2026-01-17 10:00:00,8.8,9.5,6.9,78.6,0.0,0.0,,,13.31
Orcopampa,2026-01-17 11:00:00,13.3,14.5,11.4,79.6,0.0,0.0,,,13.33
Orcopampa,2026-01-17 12:00:00,15.6,16.9,13.8,62.5,0.0,0.0,,,13.37
Orcopampa,2026-01-17 13:00:00,18.5,19.4,17.5,64.1,0.0,0.0,,,13.36
Orcopampa,2026-01-17 14:00:00,18.2,19.4,16.4,55.7,0.0,0.0,,,13.3
Orcopampa,2026-01-17 15:00:00,18.8,20.7,17.1,55.3,3.8,3.8,,,13.14
Orcopampa,2026-01-17 16:00:00,18.8,20.0,16.8,56.1,3.5,7.3,,,12.88
Orcopampa,2026-01-17 17:00:00,16.3,17.3,15.5,62.5,0.0,7.3,,,12.61
Orcopampa,2026-01-17 18:00:00,16.1,17.6,14.1,61.8,0.8,8.1,,,12.35
Orcopampa,2026-01-17 19:00:00,11.5,12.3,10.8,72.6,0.0,8.1,,,12.38
Orcopampa,2026-01-17 20:00:00,7.9,8.5,7.2,78.4,0.0,8.1,,,12.4
Orcopampa,2026-01-17 21:00:00,5.3,6.5,4.8,84.7,0.0,8.1,,,12.41
Orcopampa,2026-01-17 22:00:00,1.4,2.3,0.4,85.0,0.0,8.1,,,12.4
Orcopampa,2026-01-17 23:00:00,-2.0,-0.6,-3.5,89.0,0.0,8.1,,,12.37
Orcopampa,2026-01-18 00:00:00,-3.5,-2.4,-5.5,95.2,0.0,0.0,,,12.37
Orcopampa,2026-01-18 01:00:00,-6.0,-4.8,-7.7,98.0,0.0,0.0,,,12.42
Orcopampa,2026-01-18 02:00:00,-7.1,-6.5,-9.1,98.0,0.0,0.0,,,12.43
Orcopampa,2026-01-18 03:00:00,-8.8,-8.1,-10.2,98.0,0.0,0.0,,,12.42
Orcopampa,2026-01-18 04:00:00,-8.3,-6.3,-9.8,96.4,0.0,0.0,,,12.41
Orcopampa,2026-01-18 05:00:00,-7.9,-7.2,-8.8,95.0,0.0,0.0,,,12.36
Orcopampa,2026-01-18 06:00:00,-5.7,-4.6,-7.5,98.0,0.0,0.0,,,12.44
Orcopampa,2026-01-18 07:00:00,-2.1,-0.9,-3.3,91.3,0.0,0.0,,,12.67
Orcopampa,2026-01-18 08:00:00,1.1,2.8,0.2,89.0,0.0,0.0,,,12.88
Orcopampa,2026-01-18 09:00:00,4.9,5.6,3.8,83.6,0.0,0.0,,,13.11
Orcopampa,2026-01-18 10:00:00,8.5,10.3,7.4,77.7,0.0,0.0,,,13.27
Orcopampa,2026-01-18 11:00:00,11.5,12.6,10.2,79.2,0.0,0.0,,,13.33
Orcopampa,2026-01-18 12:00:00,14.8,15.4,12.8,65.0,0.0,0.0,,,13.38
Orcopampa,2026-01-18 13:00:00,17.5,19.4,15.7,64.3,0.0,0.0,,,13.36
Orcopampa,2026-01-18 14:00:00,18.5,19.8,17.8,58.9,0.0,0.0,,,13.25
Orcopampa,2026-01-18 15:00:00,19.9,21.8,18.8,63.6,0.7,0.7,,,13.12
Orcopampa,2026-01-18 16:00:00,18.7,19.7,17.3,65.3,0.0,0.7,,,12.94
Orcopampa,2026-01-18 17:00:00,16.5,17.3,14.5,65.3,4.3,5.0,,,12.65
Orcopampa,2026-01-18 18:00:00,14.8,15.5,14.2,60.0,0.0,5.0,,,12.4
Orcopampa,2026-01-18 19:00:00,12.4,13.3,11.8,73.2,0.0,5.0,,,12.43
Orcopampa,2026-01-18 20:00:00,9.3,10.2,8.2,78.4,1.7,6.7,,,12.37
Orcopampa,2026-01-18 21:00:00,5.9,7.0,4.8,85.8,0.0,6.7,,,12.35
Orcopampa,2026-01-18 22:00:00,1.5,2.7,0.5,87.5,0.0,6.7,,,12.38
Orcopampa,2026-01-18 23:00:00,-1.9,-0.5,-3.0,97.5,0.0,6.7,,,12.36
Orcopampa,2026-01-19 00:00:00,-5.9,-4.8,-6.5,92.1,0.0,0.0,,,12.44
Orcopampa,2026-01-19 01:00:00,-8.5,-7.7,-10.1,98.0,0.0,0.0,,,12.37
Orcopampa,2026-01-19 02:00:00,-7.8,-5.8,-8.6,96.9,0.0,0.0,,,12.42
Orcopampa,2026-01-19 03:00:00,-9.5,-7.5,-10.1,98.0,0.0,0.0,,,12.35
Orcopampa,2026-01-19 04:00:00,-10.1,-8.2,-11.6,98.0,0.0,0.0,,,12.4
Orcopampa,2026-01-19 05:00:00,-5.6,-4.1,-7.0,94.9,0.0,0.0,,,12.37
Orcopampa,2026-01-19 06:00:00,-3.9,-2.9,-5.1,97.7,0.0,0.0,,,12.43
Orcopampa,2026-01-19 07:00:00,-1.6,0.1,-2.8,95.3,0.0,0.0,,,12.64
Orcopampa,2026-01-19 08:00:00,2.5,4.0,1.5,84.8,0.0,0.0,,,12.89
Orcopampa,2026-01-19 09:00:00,5.1,6.2,3.3,85.2,0.0,0.0,,,13.09
Orcopampa,2026-01-19 10:00:00,9.0,10.9,7.2,80.6,0.0,0.0,,,13.29
Orcopampa,2026-01-19 11:00:00,11.3,12.0,10.5,80.0,0.0,0.0,,,13.33
Orcopampa,2026-01-19 12:00:00,15.0,16.2,13.4,64.7,0.0,0.0,,,13.38
Orcopampa,2026-01-19 13:00:00,16.9,18.3,16.3,57.3,0.0,0.0,,,13.37
Orcopampa,2026-01-19 14:00:00,19.7,21.7,17.7,65.3,0.0,0.0,,,13.25
Orcopampa,2026-01-19 15:00:00,18.1,19.6,17.2,61.9,0.0,0.0,,,13.14
Orcopampa,2026-01-19 16:00:00,18.8,19.9,18.2,61.3,0.0,0.0,,,12.89
Orcopampa,2026-01-19 17:00:00,17.6,19.2,16.1,66.5,0.0,0.0,,,12.65
Orcopampa,2026-01-19 18:00:00,14.8,16.6,13.4,61.7,0.0,0.0,,,12.43
Orcopampa,2026-01-19 19:00:00,12.4,13.7,10.4,81.2,0.9,0.9,,,12.4
Orcopampa,2026-01-19 20:00:00,8.3,9.2,6.7,84.7,1.1,2.0,,,12.42
Orcopampa,2026-01-19 21:00:00,5.1,6.8,3.9,84.6,0.0,2.0,,,12.36
Orcopampa,2026-01-19 22:00:00,1.1,2.2,0.0,89.4,0.0,2.0,,,12.45
Orcopampa,2026-01-19 23:00:00,-2.2,-1.5,-4.1,91.8,0.0,2.0,,,12.37
Orcopampa,2026-01-20 00:00:00,-3.4,-2.5,-4.9,98.0,0.0,0.0,,,12.42
Orcopampa,2026-01-20 01:00:00,-6.6,-5.9,-8.5,98.0,0.0,0.0,,,12.38
Orcopampa,2026-01-20 02:00:00,-10.0,-8.7,-11.8,98.0,0.0,0.0,,,12.45
Orcopampa,2026-01-20 03:00:00,-8.1,-6.5,-9.3,95.2,0.0,0.0,,,12.43
Orcopampa,2026-01-20 04:00:00,-6.2,-4.7,-7.1,98.0,0.0,0.0,,,12.45
Orcopampa,2026-01-20 05:00:00,-6.3,-4.8,-7.9,98.0,0.0,0.0,,,12.38
Orcopampa,2026-01-20 06:00:00,-5.1,-3.2,-6.5,98.0,0.0,0.0,,,12.44
Orcopampa,2026-01-20 07:00:00,-2.7,-0.9,-4.6,94.1,0.0,0.0,,,12.66
Orcopampa,2026-01-20 08:00:00,1.2,2.5,0.5,93.8,0.0,0.0,,,12.88
Orcopampa,2026-01-20 09:00:00,5.8,6.5,5.1,88.0,0.0,0.0,,,13.11
Orcopampa,2026-01-20 10:00:00,9.3,10.6,8.7,82.2,0.0,0.0,,,13.27
Orcopampa,2026-01-20 11:00:00,11.2,12.3,10.5,74.3,0.0,0.0,,,13.36
Orcopampa,2026-01-20 12:00:00,14.4,15.2,13.7,63.8,0.0,0.0,,,13.4
Orcopampa,2026-01-20 13:00:00,17.8,19.1,17.2,62.9,0.0,0.0,,,13.32
Orcopampa,2026-01-20 14:00:00,19.9,21.0,19.3,56.9,0.0,0.0,,,13.27
Orcopampa,2026-01-20 15:00:00,18.7,19.5,17.2,60.7,0.0,0.0,,,13.09
Orcopampa,2026-01-20 16:00:00,18.8,19.6,17.0,58.2,0.0,0.0,,,12.92
Orcopampa,2026-01-20 17:00:00,16.7,18.0,14.9,64.1,0.0,0.0,,,12.65
Orcopampa,2026-01-20 18:00:00,15.4,16.8,13.5,63.7,0.0,0.0,,,12.42
Orcopampa,2026-01-20 19:00:00,12.3,13.3,11.6,79.0,0.0,0.0,,,12.4
Orcopampa,2026-01-20 20:00:00,8.0,9.7,6.3,83.5,1.7,1.7,,,12.43
Orcopampa,2026-01-20 21:00:00,4.5,6.1,2.9,84.0,0.0,1.7,,,12.38
Orcopampa,2026-01-20 22:00:00,1.9,3.3,0.3,85.0,0.0,1.7,,,12.37
Orcopampa,2026-01-20 23:00:00,-1.4,-0.4,-3.3,96.1,0.0,1.7,,,12.42
Orcopampa,2026-01-21 00:00:00,-4.9,-4.3,-5.6,96.5,0.0,0.0,,,12.39
Orcopampa,2026-01-21 01:00:00,-6.0,-4.0,-7.2,98.0,0.0,0.0,,,12.42
Orcopampa,2026-01-21 02:00:00,-6.7,-5.1,-8.3,98.0,0.0,0.0,,,12.45
Orcopampa,2026-01-21 03:00:00,-8.0,-6.5,-8.6,97.8,0.0,0.0,,,12.39
Orcopampa,2026-01-21 04:00:00,-7.7,-6.3,-8.8,98.0,0.0,0.0,,,12.39
Orcopampa,2026-01-21 05:00:00,-6.3,-5.0,-7.1,96.9,0.0,0.0,,,12.37
Orcopampa,2026-01-21 06:00:00,-4.2,-3.1,-5.0,98.0,0.0,0.0,,,12.39
Orcopampa,2026-01-21 07:00:00,-1.5,-0.8,-3.1,95.1,0.0,0.0,,,12.68
Orcopampa,2026-01-21 08:00:00,0.6,1.9,-0.5,92.1,0.0,0.0,,,12.88
Orcopampa,2026-01-21 09:00:00,5.1,6.8,3.4,88.6,0.0,0.0,,,13.07
Orcopampa,2026-01-21 10:00:00,7.9,8.9,6.5,77.2,0.0,0.0,,,13.27
Orcopampa,2026-01-21 11:00:00,12.4,13.8,11.5,75.0,0.0,0.0,,,13.41
Orcopampa,2026-01-21 12:00:00,16.2,17.4,14.6,65.4,0.0,0.0,,,13.38
Orcopampa,2026-01-21 13:00:00,16.4,18.2,15.0,61.4,4.3,4.3,,,13.36
Orcopampa,2026-01-21 14:00:00,18.1,18.8,16.6,64.9,0.0,4.3,,,13.23
Orcopampa,2026-01-21 15:00:00,20.4,21.5,18.6,60.9,1.0,5.3,,,13.08
Orcopampa,2026-01-21 16:00:00,19.3,20.3,18.3,64.2,0.0,5.3,,,12.85
Orcopampa,2026-01-21 17:00:00,18.2,19.9,17.0,57.7,2.3,7.6,,,12.64
Orcopampa,2026-01-21 18:00:00,14.4,16.2,12.8,68.6,0.0,7.6,,,12.44
Orcopampa,2026-01-21 19:00:00,12.4,14.1,11.5,79.0,3.4,11.0,,,12.38
Orcopampa,2026-01-21 20:00:00,8.9,9.6,7.6,79.6,1.1,12.1,,,12.4
Orcopampa,2026-01-21 21:00:00,6.0,7.4,5.5,88.2,0.0,12.1,,,12.4
Orcopampa,2026-01-21 22:00:00,0.9,1.6,-0.3,91.7,0.0,12.1,,,12.42
Orcopampa,2026-01-21 23:00:00,-2.1,-0.3,-2.8,94.2,0.0,12.1,,,12.45
Orcopampa,2026-01-22 00:00:00,-3.7,-2.0,-4.8,95.1,0.0,0.0,,,12.44
Orcopampa,2026-01-22 01:00:00,-7.5,-6.8,-9.4,98.0,0.0,0.0,,,12.36
